id_espacio_publico,id_fuente,parte_original,area_m2,area_ha
EP007623,1,7624,280.47,0.028
EP007624,1,7625,28.72,0.0029
EP007625,1,7626,628.89,0.0629
EP007626,1,7627,87.42,0.0087
EP007627,1,7628,151.2,0.0151
EP007628,1,7629,348.19,0.0348
EP007629,1,7630,5903.37,0.5903
EP007630,1,7631,759.41,0.0759
EP007631,1,7632,5619.63,0.562
EP007632,1,7633,156.43,0.0156
EP007633,1,7634,296.93,0.0297
EP007634,1,7635,6383.36,0.6383
EP007635,1,7636,50052.44,5.0052
EP007636,1,7637,192.48,0.0192
EP007637,1,7638,108.35,0.0108
EP007638,1,7639,1365.79,0.1366
EP007639,1,7640,57.73,0.0058
EP007640,1,7641,8221.98,0.8222
EP007641,1,7642,33937.92,3.3938
EP007642,1,7643,3337.72,0.3338
EP007643,1,7644,1833.97,0.1834
EP007644,1,7645,1194.9,0.1195
EP007645,1,7646,435.0,0.0435
EP007646,1,7647,579.82,0.058
EP007647,1,7648,1227.33,0.1227
EP007648,1,7649,178.33,0.0178
EP007649,1,7650,117.01,0.0117
EP007650,1,7651,477.23,0.0477
EP007651,1,7652,68.99,0.0069
EP007652,1,7653,39.23,0.0039
EP007653,1,7654,393.13,0.0393
EP007654,1,7655,316.24,0.0316
EP007655,1,7656,1640.1,0.164
EP007656,1,7657,68.85,0.0069
EP007657,1,7658,494.71,0.0495
EP007658,1,7659,4845.26,0.4845
EP007659,1,7660,173.09,0.0173
EP007660,1,7661,67.82,0.0068
EP007661,1,7662,66.9,0.0067
EP007662,1,7663,146.22,0.0146
EP007663,1,7664,517.42,0.0517
EP007664,1,7665,13794.68,1.3795
EP007665,1,7666,72.24,0.0072
EP007666,1,7667,582.78,0.0583
EP007667,1,7668,111.34,0.0111
EP007668,1,7669,402.61,0.0403
EP007669,1,7670,567.05,0.0567
EP007670,1,7671,3432.31,0.3432
EP007671,1,7672,209.12,0.0209
EP007672,1,7673,195.75,0.0196
EP007673,1,7674,379.22,0.0379
EP007674,1,7675,1082.21,0.1082
EP007675,1,7676,2650.96,0.2651
EP007676,1,7677,84.11,0.0084
EP007677,1,7678,315.55,0.0316
EP007678,1,7679,5012.46,0.5012
EP007679,1,7680,745.11,0.0745
EP007680,1,7681,1528.9,0.1529
EP007681,1,7682,2093.21,0.2093
EP007682,1,7683,29506.98,2.9507
EP007683,1,7684,720.75,0.0721
EP007684,1,7685,1537.57,0.1538
EP007685,1,7686,832.06,0.0832
EP007686,1,7687,2103.15,0.2103
EP007687,1,7688,475.79,0.0476
EP007688,1,7689,4252.55,0.4253
EP007689,1,7690,10145.44,1.0145
EP007690,1,7691,951.93,0.0952
EP007691,1,7692,4935.66,0.4936
EP007692,1,7693,8235.93,0.8236
EP007693,1,7694,33037.56,3.3038
EP007694,1,7695,72518.57,7.2519
EP007695,1,7696,4807.47,0.4807
EP007696,1,7697,3365.94,0.3366
EP007697,1,7698,2427.25,0.2427
EP007698,1,7699,128884.94,12.8885
EP007699,1,7700,20275.24,2.0275
EP007700,1,7701,1036.34,0.1036
EP007701,1,7702,67.67,0.0068
EP007702,1,7703,7780.79,0.7781
EP007703,1,7704,43.41,0.0043
EP007704,1,7705,16103.31,1.6103
EP007705,1,7706,2060.6,0.2061
EP007706,1,7707,19.56,0.002
EP007707,1,7708,138.0,0.0138
EP007708,1,7709,21.73,0.0022
EP007709,1,7710,16.16,0.0016
EP007710,1,7711,14149.62,1.415
EP007711,1,7712,54264.93,5.4265
EP007712,1,7713,623.01,0.0623
EP007713,1,7714,5264.14,0.5264
EP007714,1,7715,37.0,0.0037
EP007715,1,7716,27.56,0.0028
EP007716,1,7717,72608.99,7.2609
EP007717,1,7718,149.32,0.0149
EP007718,1,7719,575.78,0.0576
EP007719,1,7720,233.02,0.0233
EP007720,1,7721,562.28,0.0562
EP007721,1,7722,51.49,0.0051
EP007722,1,7723,96.98,0.0097
EP007723,1,7724,347.9,0.0348
EP007724,1,7725,632.39,0.0632
EP007725,1,7726,7177.93,0.7178
EP007726,1,7727,544.2,0.0544
EP007727,1,7728,400.38,0.04
EP007728,1,7729,22.24,0.0022
EP007729,1,7730,305.93,0.0306
EP007730,1,7731,98.25,0.0098
EP007731,1,7732,273.4,0.0273
EP007732,1,7733,498.94,0.0499
EP007733,1,7734,158.22,0.0158
EP007734,1,7735,540.71,0.0541
EP007735,1,7736,1330.59,0.1331
EP007736,1,7737,496.44,0.0496
EP007737,1,7738,85.11,0.0085
EP007738,1,7739,80.79,0.0081
EP007739,1,7740,518.23,0.0518
EP007740,1,7741,112.79,0.0113
EP007741,1,7742,364.64,0.0365
EP007742,1,7743,31989.31,3.1989
EP007743,1,7744,54684.85,5.4685
EP007744,1,7745,479.05,0.0479
EP007745,1,7746,42.22,0.0042
EP007746,1,7747,27.91,0.0028
EP007747,1,7748,151.29,0.0151
EP007748,1,7749,4.27,0.0004
EP007749,1,7750,1062.37,0.1062
EP007750,1,7751,172.87,0.0173
EP007751,1,7752,96.42,0.0096
EP007752,1,7753,223.92,0.0224
EP007753,1,7754,502.1,0.0502
EP007754,1,7755,9.38,0.0009
EP007755,1,7756,4858.49,0.4858
EP007756,1,7757,11.05,0.0011
EP007757,1,7758,975.71,0.0976
EP007758,1,7759,103.09,0.0103
EP007759,1,7760,3570.83,0.3571
EP007760,1,7761,547.56,0.0548
EP007761,1,7762,171.32,0.0171
EP007762,1,7763,8516.95,0.8517
EP007763,1,7764,16.37,0.0016
EP007764,1,7765,2858.49,0.2858
EP007765,1,7766,944.08,0.0944
EP007766,1,7767,39.3,0.0039
EP007767,1,7768,17.43,0.0017
EP007768,1,7769,65.46,0.0065
EP007769,1,7770,40.81,0.0041
EP007770,1,7771,17.72,0.0018
EP007771,1,7772,27.97,0.0028
EP007772,1,7773,435.24,0.0435
EP007773,1,7774,352.42,0.0352
EP007774,1,7775,46.91,0.0047
EP007775,1,7776,148.3,0.0148
EP007776,1,7777,783.27,0.0783
EP007777,1,7778,319.9,0.032
EP007778,1,7779,165.33,0.0165
EP007779,1,7780,569.62,0.057
EP007780,1,7781,4353.29,0.4353
EP007781,1,7782,283.92,0.0284
EP007782,1,7783,667.55,0.0668
EP007783,1,7784,168.98,0.0169
EP007784,1,7785,221.67,0.0222
EP007785,1,7786,5469.63,0.547
EP007786,1,7787,1700.44,0.17
EP007787,1,7788,947.38,0.0947
EP007788,1,7789,56.41,0.0056
EP007789,1,7790,147.62,0.0148
EP007790,1,7791,36.05,0.0036
EP007791,1,7792,632.5,0.0632
EP007792,1,7793,2460.36,0.246
EP007793,1,7794,1090.9,0.1091
EP007794,1,7795,400.7,0.0401
EP007795,1,7796,532.37,0.0532
EP007796,1,7797,32.77,0.0033
EP007797,1,7798,873.81,0.0874
EP007798,1,7799,92.04,0.0092
EP007799,1,7800,762.82,0.0763
EP007800,1,7801,39.79,0.004
EP007801,1,7802,189.74,0.019
EP007802,1,7803,504.91,0.0505
EP007803,1,7804,40.17,0.004
EP007804,1,7805,186.69,0.0187
EP007805,1,7806,450.31,0.045
EP007806,1,7807,295.94,0.0296
EP007807,1,7808,180.64,0.0181
EP007808,1,7809,3607.89,0.3608
EP007809,1,7810,70.5,0.007
EP007810,1,7811,14.65,0.0015
EP007811,1,7812,115.65,0.0116
EP007812,1,7813,155.69,0.0156
EP007813,1,7814,2605.63,0.2606
EP007814,1,7815,10985.18,1.0985
EP007815,1,7816,166.1,0.0166
EP007816,1,7817,1584.79,0.1585
EP007817,1,7818,81.83,0.0082
EP007818,1,7819,2157.93,0.2158
EP007819,1,7820,2099.03,0.2099
EP007820,1,7821,65.54,0.0066
EP007821,1,7822,198.22,0.0198
EP007822,1,7823,12735.51,1.2736
EP007823,1,7824,11.41,0.0011
EP007824,1,7825,2315.54,0.2316
EP007825,1,7826,25.29,0.0025
EP007826,1,7827,24.54,0.0025
EP007827,1,7828,31.64,0.0032
EP007828,1,7829,110.07,0.011
EP007829,1,7830,20.7,0.0021
EP007830,1,7831,208.72,0.0209
EP007831,1,7832,64.17,0.0064
EP007832,1,7833,111.13,0.0111
EP007833,1,7834,536.32,0.0536
EP007834,1,7835,307.21,0.0307
EP007835,1,7836,1155.11,0.1155
EP007836,1,7837,3641.6,0.3642
EP007837,1,7838,143.97,0.0144
EP007838,1,7839,3388.55,0.3389
EP007839,1,7840,11104.77,1.1105
EP007840,1,7841,290.01,0.029
EP007841,1,7842,103.43,0.0103
EP007842,1,7843,176.83,0.0177
EP007843,1,7844,1053.22,0.1053
EP007844,1,7845,330.23,0.033
EP007845,1,7846,31.7,0.0032
EP007846,1,7847,477.96,0.0478
EP007847,1,7848,61.24,0.0061
EP007848,1,7849,15975.09,1.5975
EP007849,1,7850,2553.66,0.2554
EP007850,1,7851,380.55,0.0381
EP007851,1,7852,475.97,0.0476
EP007852,1,7853,81.83,0.0082
EP007853,1,7854,90.89,0.0091
EP007854,1,7855,146.19,0.0146
EP007855,1,7856,30695.81,3.0696
EP007856,1,7857,2285.75,0.2286
EP007857,1,7858,168.87,0.0169
EP007858,1,7859,377.19,0.0377
EP007859,1,7860,11424.38,1.1424
EP007860,1,7861,606.23,0.0606
EP007861,1,7862,9790.51,0.9791
EP007862,1,7863,5020.41,0.502
EP007863,1,7864,603.37,0.0603
EP007864,1,7865,682.29,0.0682
EP007865,1,7866,238.76,0.0239
EP007866,1,7867,126895.76,12.6896
EP007867,1,7868,163.42,0.0163
EP007868,1,7869,3526.21,0.3526
EP007869,1,7870,26.97,0.0027
EP007870,1,7871,80.89,0.0081
EP007871,1,7872,4894.54,0.4895
EP007872,1,7873,12719.16,1.2719
EP007873,1,7874,57.34,0.0057
EP007874,1,7875,383.99,0.0384
EP007875,1,7876,292.02,0.0292
EP007876,1,7877,2591.46,0.2591
EP007877,1,7878,1216.28,0.1216
EP007878,1,7879,10091.2,1.0091
EP007879,1,7880,657.9,0.0658
EP007880,1,7881,37311.08,3.7311
EP007881,1,7882,739.21,0.0739
EP007882,1,7883,17421.27,1.7421
EP007883,1,7884,50415.94,5.0416
EP007884,1,7885,150.32,0.015
EP007885,1,7886,4322.45,0.4322
EP007886,1,7887,1971.58,0.1972
EP007887,1,7888,36986.7,3.6987
EP007888,1,7889,1078.53,0.1079
EP007889,1,7890,100.54,0.0101
EP007890,1,7891,618.88,0.0619
EP007891,1,7892,420.82,0.0421
EP007892,1,7893,90.69,0.0091
EP007893,1,7894,2713.15,0.2713
EP007894,1,7895,109.33,0.0109
EP007895,1,7896,4228.13,0.4228
EP007896,1,7897,798.01,0.0798
EP007897,1,7898,528.45,0.0528
EP007898,1,7899,60572.29,6.0572
EP007899,1,7900,985.26,0.0985
EP007900,1,7901,2567.31,0.2567
EP007901,1,7902,1696.9,0.1697
EP007902,1,7903,700.81,0.0701
EP007903,1,7904,530.1,0.053
EP007904,1,7905,1175.21,0.1175
EP007905,1,7906,363.49,0.0363
EP007906,1,7907,3245.41,0.3245
EP007907,1,7908,1923.73,0.1924
EP007908,1,7909,1695.95,0.1696
EP007909,1,7910,18839.1,1.8839
EP007910,1,7911,2458.26,0.2458
EP007911,1,7912,195.61,0.0196
EP007912,1,7913,723.26,0.0723
EP007913,1,7914,1610.14,0.161
EP007914,1,7915,4891.9,0.4892
EP007915,1,7916,74937.13,7.4937
EP007916,1,7917,1238.05,0.1238
EP007917,1,7918,89.54,0.009
EP007918,1,7919,10776.47,1.0776
EP007919,1,7920,246.66,0.0247
EP007920,1,7921,2025.87,0.2026
EP007921,1,7922,791.49,0.0791
EP007922,1,7923,531.47,0.0531
EP007923,1,7924,378.88,0.0379
EP007924,1,7925,421.44,0.0421
EP007925,1,7926,20039.65,2.004
EP007926,1,7927,258.79,0.0259
EP007927,1,7928,1954.92,0.1955
EP007928,1,7929,778.43,0.0778
EP007929,1,7930,378.7,0.0379
EP007930,1,7931,266.9,0.0267
EP007931,1,7932,2138.92,0.2139
EP007932,1,7933,432.21,0.0432
EP007933,1,7934,3428.18,0.3428
EP007934,1,7935,780.46,0.078
EP007935,1,7936,196.62,0.0197
EP007936,1,7937,1750.89,0.1751
EP007937,1,7938,1360.17,0.136
EP007938,1,7939,14.78,0.0015
EP007939,1,7940,13114.47,1.3114
EP007940,1,7941,1760.74,0.1761
EP007941,1,7942,43696.19,4.3696
EP007942,1,7943,639.69,0.064
EP007943,1,7944,11175.53,1.1176
EP007944,1,7945,713.74,0.0714
EP007945,1,7946,328.69,0.0329
EP007946,1,7947,641.66,0.0642
EP007947,1,7948,1940.25,0.194
EP007948,1,7949,17.2,0.0017
EP007949,1,7950,494.86,0.0495
EP007950,1,7951,167.29,0.0167
EP007951,1,7952,1379.19,0.1379
EP007952,1,7953,58.29,0.0058
EP007953,1,7954,57.26,0.0057
EP007954,1,7955,1061.8,0.1062
EP007955,1,7956,90.8,0.0091
EP007956,1,7957,12.19,0.0012
EP007957,1,7958,72.95,0.0073
EP007958,1,7959,16.07,0.0016
EP007959,1,7960,1246.85,0.1247
EP007960,1,7961,407.82,0.0408
EP007961,1,7962,30.73,0.0031
EP007962,1,7963,12.58,0.0013
EP007963,1,7964,9.88,0.001
EP007964,1,7965,370.77,0.0371
EP007965,1,7966,4914.36,0.4914
EP007966,1,7967,309.31,0.0309
EP007967,1,7968,309.37,0.0309
EP007968,1,7969,37.77,0.0038
EP007969,1,7970,395.91,0.0396
EP007970,1,7971,1484.4,0.1484
EP007971,1,7972,9554.96,0.9555
EP007972,1,7973,618.22,0.0618
EP007973,1,7974,27.47,0.0027
EP007974,1,7975,10042.52,1.0043
EP007975,1,7976,182.13,0.0182
EP007976,1,7977,5466.29,0.5466
EP007977,1,7978,1731.31,0.1731
EP007978,1,7979,15432.87,1.5433
EP007979,1,7980,163.28,0.0163
EP007980,1,7981,808.9,0.0809
EP007981,1,7982,85.71,0.0086
EP007982,1,7983,193.98,0.0194
EP007983,1,7984,131.04,0.0131
EP007984,1,7985,1207.79,0.1208
EP007985,1,7986,25.76,0.0026
EP007986,1,7987,326.7,0.0327
EP007987,1,7988,27.25,0.0027
EP007988,1,7989,787.77,0.0788
EP007989,1,7990,27.27,0.0027
EP007990,1,7991,320.4,0.032
EP007991,1,7992,261.39,0.0261
EP007992,1,7993,2987.89,0.2988
EP007993,1,7994,418.78,0.0419
EP007994,1,7995,6252.46,0.6252
EP007995,1,7996,135.47,0.0135
EP007996,1,7997,100.61,0.0101
EP007997,1,7998,39.07,0.0039
EP007998,1,7999,193.9,0.0194
EP007999,1,8000,1086.55,0.1087
EP008000,1,8001,82.51,0.0083
EP008001,1,8002,2762.19,0.2762
EP008002,1,8003,256.68,0.0257
EP008003,1,8004,191.91,0.0192
EP008004,1,8005,72.85,0.0073
EP008005,1,8006,8678.39,0.8678
EP008006,1,8007,1210.97,0.1211
EP008007,1,8008,2447.53,0.2448
EP008008,1,8009,34.7,0.0035
EP008009,1,8010,168.05,0.0168
EP008010,1,8011,557.42,0.0557
EP008011,1,8012,10207.29,1.0207
EP008012,1,8013,94.87,0.0095
EP008013,1,8014,71.77,0.0072
EP008014,1,8015,351.83,0.0352
EP008015,1,8016,8742.38,0.8742
EP008016,1,8017,3633.2,0.3633
EP008017,1,8018,337.49,0.0337
EP008018,1,8019,6822.03,0.6822
EP008019,1,8020,2071.37,0.2071
EP008020,1,8021,4297.01,0.4297
EP008021,1,8022,202.05,0.0202
EP008022,1,8023,859.14,0.0859
EP008023,1,8024,13915.83,1.3916
EP008024,1,8025,468.71,0.0469
EP008025,1,8026,5001.52,0.5002
EP008026,1,8027,2110.73,0.2111
EP008027,1,8028,131.9,0.0132
EP008028,1,8029,1992.45,0.1992
EP008029,1,8030,128.82,0.0129
EP008030,1,8031,443.87,0.0444
EP008031,1,8032,30.13,0.003
EP008032,1,8033,152750.36,15.275
EP008033,1,8034,61.91,0.0062
EP008034,1,8035,49.56,0.005
EP008035,1,8036,1569.67,0.157
EP008036,1,8037,515.06,0.0515
EP008037,1,8038,55.65,0.0056
EP008038,1,8039,50.79,0.0051
EP008039,1,8040,110.4,0.011
EP008040,1,8041,3139.28,0.3139
EP008041,1,8042,134410.11,13.441
EP008042,1,8043,60.65,0.0061
EP008043,1,8044,59.55,0.006
EP008044,1,8045,361.62,0.0362
EP008045,1,8046,173.87,0.0174
EP008046,1,8047,125.9,0.0126
EP008047,1,8048,714.18,0.0714
EP008048,1,8049,3333.24,0.3333
EP008049,1,8050,316.81,0.0317
EP008050,1,8051,2368.1,0.2368
EP008051,1,8052,1840.36,0.184
EP008052,1,8053,277.97,0.0278
EP008053,1,8054,220.01,0.022
EP008054,1,8055,9210.55,0.9211
EP008055,1,8056,2750.78,0.2751
EP008056,1,8057,28658.61,2.8659
EP008057,1,8058,19095.39,1.9095
EP008058,1,8059,1213.87,0.1214
EP008059,1,8060,175.83,0.0176
EP008060,1,8061,307997.6,30.7998
EP008061,1,8062,4374.08,0.4374
EP008062,1,8063,180.95,0.0181
EP008063,1,8064,942.25,0.0942
EP008064,1,8065,15410.15,1.541
EP008065,1,8066,5033.53,0.5034
EP008066,1,8067,667.98,0.0668
EP008067,1,8068,111.45,0.0111
EP008068,1,8069,61.7,0.0062
EP008069,1,8070,44.38,0.0044
EP008070,1,8071,141.82,0.0142
EP008071,1,8072,73.62,0.0074
EP008072,1,8073,73.62,0.0074
EP008073,1,8074,360322.45,36.0322
EP008074,1,8075,155.6,0.0156
EP008075,1,8076,15.47,0.0015
EP008076,1,8077,204.85,0.0205
EP008077,1,8078,74.19,0.0074
EP008078,1,8079,988.86,0.0989
EP008079,1,8080,11.75,0.0012
EP008080,1,8081,7116.63,0.7117
EP008081,1,8082,399969.96,39.997
EP008082,1,8083,37.01,0.0037
EP008083,1,8084,43.59,0.0044
EP008084,1,8085,42.54,0.0043
EP008085,1,8086,130.2,0.013
EP008086,1,8087,45097.43,4.5097
EP008087,1,8088,318637.64,31.8638
EP008088,1,8089,166.24,0.0166
EP008089,1,8090,836.97,0.0837
EP008090,1,8091,580.7,0.0581
EP008091,1,8092,1405.31,0.1405
EP008092,1,8093,196.6,0.0197
EP008093,1,8094,106.91,0.0107
EP008094,1,8095,156.88,0.0157
EP008095,1,8096,468.77,0.0469
EP008096,1,8097,1031.56,0.1032
EP008097,1,8098,1895.48,0.1895
EP008098,1,8099,186.5,0.0186
EP008099,1,8100,1609.2,0.1609
EP008100,1,8101,66939.97,6.694
EP008101,1,8102,7092.17,0.7092
EP008102,1,8103,669.27,0.0669
EP008103,1,8104,678.27,0.0678
EP008104,1,8105,25367.63,2.5368
EP008105,1,8106,3573.79,0.3574
EP008106,1,8107,2786.22,0.2786
EP008107,1,8108,648.89,0.0649
EP008108,1,8109,1548.26,0.1548
EP008109,1,8110,3387.36,0.3387
EP008110,1,8111,195395.25,19.5395
EP008111,1,8112,46.92,0.0047
EP008112,1,8113,41194.07,4.1194
EP008113,1,8114,822.72,0.0823
EP008114,1,8115,82.75,0.0083
EP008115,1,8116,1012.91,0.1013
EP008116,1,8117,558994.39,55.8994
EP008117,1,8118,907.19,0.0907
EP008118,1,8119,155.22,0.0155
EP008119,1,8120,31145.51,3.1146
EP008120,1,8121,140.71,0.0141
EP008121,1,8122,548.01,0.0548
EP008122,1,8123,499.58,0.05
EP008123,1,8124,2109.77,0.211
EP008124,1,8125,19407.66,1.9408
EP008125,1,8126,1908.67,0.1909
EP008126,1,8127,40.11,0.004
EP008127,1,8128,11644.96,1.1645
EP008128,1,8129,21.43,0.0021
EP008129,1,8130,2466.73,0.2467
EP008130,1,8131,5609.19,0.5609
EP008131,1,8132,589.72,0.059
EP008132,1,8133,820.69,0.0821
EP008133,1,8134,2807.93,0.2808
EP008134,1,8135,764.22,0.0764
EP008135,1,8136,227.4,0.0227
EP008136,1,8137,923.97,0.0924
EP008137,1,8138,12695.72,1.2696
EP008138,1,8139,614.05,0.0614
EP008139,1,8140,527.86,0.0528
EP008140,1,8141,2156.35,0.2156
EP008141,1,8142,18.28,0.0018
EP008142,1,8143,1525.28,0.1525
EP008143,1,8144,71380.57,7.1381
EP008144,1,8145,623.86,0.0624
EP008145,1,8146,1721.44,0.1721
EP008146,1,8147,356.65,0.0357
EP008147,1,8148,157.98,0.0158
EP008148,1,8149,371.86,0.0372
EP008149,1,8150,861.77,0.0862
EP008150,1,8151,725.36,0.0725
EP008151,1,8152,4478.47,0.4478
EP008152,1,8153,732.23,0.0732
EP008153,1,8154,650.62,0.0651
EP008154,1,8155,14506.17,1.4506
EP008155,1,8156,5749.7,0.575
EP008156,1,8157,920.4,0.092
EP008157,1,8158,965.89,0.0966
EP008158,1,8159,736.28,0.0736
EP008159,1,8160,329.85,0.033
EP008160,1,8161,2685.45,0.2685
EP008161,1,8162,548.95,0.0549
EP008162,1,8163,737.93,0.0738
EP008163,1,8164,3032.36,0.3032
EP008164,1,8165,261.91,0.0262
EP008165,1,8166,109.2,0.0109
EP008166,1,8167,145583.88,14.5584
EP008167,1,8168,1433.27,0.1433
EP008168,1,8169,1117.41,0.1117
EP008169,1,8170,13027.95,1.3028
EP008170,1,8171,162.41,0.0162
EP008171,1,8172,81.74,0.0082
EP008172,1,8173,343.48,0.0343
EP008173,1,8174,624.3,0.0624
EP008174,1,8175,306.91,0.0307
EP008175,1,8176,613.04,0.0613
EP008176,1,8177,53919.89,5.392
EP008177,1,8178,5769.09,0.5769
EP008178,1,8179,621.73,0.0622
EP008179,1,8180,15.67,0.0016
EP008180,1,8181,22.3,0.0022
EP008181,1,8182,15215.26,1.5215
EP008182,1,8183,11125.99,1.1126
EP008183,1,8184,673.54,0.0674
EP008184,1,8185,626.19,0.0626
EP008185,1,8186,658.24,0.0658
EP008186,1,8187,883.62,0.0884
EP008187,1,8188,69.68,0.007
EP008188,1,8189,21.32,0.0021
EP008189,1,8190,878.95,0.0879
EP008190,1,8191,838.36,0.0838
EP008191,1,8192,2871.61,0.2872
EP008192,1,8193,619.27,0.0619
EP008193,1,8194,45.5,0.0045
EP008194,1,8195,320.14,0.032
EP008195,1,8196,432.8,0.0433
EP008196,1,8197,873.94,0.0874
EP008197,1,8198,318.16,0.0318
EP008198,1,8199,4042.51,0.4043
EP008199,1,8200,222.28,0.0222
EP008200,1,8201,249.89,0.025
EP008201,1,8202,797.06,0.0797
EP008202,1,8203,759.65,0.076
EP008203,1,8204,29.74,0.003
EP008204,1,8205,884.67,0.0885
EP008205,1,8206,44.57,0.0045
EP008206,1,8207,7314.51,0.7315
EP008207,1,8208,330.89,0.0331
EP008208,1,8209,16.11,0.0016
EP008209,1,8210,4287.53,0.4288
EP008210,1,8211,25.63,0.0026
EP008211,1,8212,1153.63,0.1154
EP008212,1,8213,1060.11,0.106
EP008213,1,8214,151.48,0.0151
EP008214,1,8215,3096.22,0.3096
EP008215,1,8216,73454.21,7.3454
EP008216,1,8217,133.13,0.0133
EP008217,1,8218,145.87,0.0146
EP008218,1,8219,8121.81,0.8122
EP008219,1,8220,4532.41,0.4532
EP008220,1,8221,805.46,0.0805
EP008221,1,8222,379.52,0.038
EP008222,1,8223,46889.6,4.689
EP008223,1,8224,2433.37,0.2433
EP008224,1,8225,750.09,0.075
EP008225,1,8226,360.83,0.0361
EP008226,1,8227,8853.14,0.8853
EP008227,1,8228,680.32,0.068
EP008228,1,8229,563.77,0.0564
EP008229,1,8230,23466.73,2.3467
EP008230,1,8231,1346.99,0.1347
EP008231,1,8232,823.73,0.0824
EP008232,1,8233,346.6,0.0347
EP008233,1,8234,4258.83,0.4259
EP008234,1,8235,810.37,0.081
EP008235,1,8236,258.04,0.0258
EP008236,1,8237,16545.24,1.6545
EP008237,1,8238,3016.32,0.3016
EP008238,1,8239,1082.8,0.1083
EP008239,1,8240,1887.23,0.1887
EP008240,1,8241,30696.59,3.0697
EP008241,1,8242,512.13,0.0512
EP008242,1,8243,5257.06,0.5257
EP008243,1,8244,2900.39,0.29
EP008244,1,8245,450.06,0.045
EP008245,1,8246,14059.04,1.4059
EP008246,1,8247,1219.18,0.1219
EP008247,1,8248,535.93,0.0536
EP008248,1,8249,1218.62,0.1219
EP008249,1,8250,373510.16,37.351
EP008250,1,8251,831.04,0.0831
EP008251,1,8252,1259.28,0.1259
EP008252,1,8253,7869.72,0.787
EP008253,1,8254,110.91,0.0111
EP008254,1,8255,462.41,0.0462
EP008255,1,8256,496.91,0.0497
EP008256,1,8257,842.27,0.0842
EP008257,1,8258,744.18,0.0744
EP008258,1,8259,19613.66,1.9614
EP008259,1,8260,17.93,0.0018
EP008260,1,8261,1053.9,0.1054
EP008261,1,8262,729.32,0.0729
EP008262,1,8263,90.17,0.009
EP008263,1,8264,79.22,0.0079
EP008264,1,8265,565.21,0.0565
EP008265,1,8266,529.55,0.053
EP008266,1,8267,10186.84,1.0187
EP008267,1,8268,81.33,0.0081
EP008268,1,8269,949.69,0.095
EP008269,1,8270,2400.04,0.24
EP008270,1,8271,40373.46,4.0373
EP008271,1,8272,140.3,0.014
EP008272,1,8273,8426.84,0.8427
EP008273,1,8274,4255.58,0.4256
EP008274,1,8275,19855.32,1.9855
EP008275,1,8276,25725.73,2.5726
EP008276,1,8277,5935.66,0.5936
EP008277,1,8278,479.63,0.048
EP008278,1,8279,1818.5,0.1819
EP008279,1,8280,2294.06,0.2294
EP008280,1,8281,223.89,0.0224
EP008281,1,8282,19755.96,1.9756
EP008282,1,8283,2826.45,0.2826
EP008283,1,8284,5513.03,0.5513
EP008284,1,8285,771.33,0.0771
EP008285,1,8286,141.14,0.0141
EP008286,1,8287,1678.3,0.1678
EP008287,1,8288,22888.41,2.2888
EP008288,1,8289,303.26,0.0303
EP008289,1,8290,1622.75,0.1623
EP008290,1,8291,3879.45,0.3879
EP008291,1,8292,17276.56,1.7277
EP008292,1,8293,1261.63,0.1262
EP008293,1,8294,17005.07,1.7005
EP008294,1,8295,222.03,0.0222
EP008295,1,8296,275.62,0.0276
EP008296,1,8297,67.3,0.0067
EP008297,1,8298,37.96,0.0038
EP008298,1,8299,684.42,0.0684
EP008299,1,8300,399.63,0.04
EP008300,1,8301,299.51,0.03
EP008301,1,8302,1955.27,0.1955
EP008302,1,8303,3184.86,0.3185
EP008303,1,8304,4724.2,0.4724
EP008304,1,8305,29012.25,2.9012
EP008305,1,8306,108892.12,10.8892
EP008306,1,8307,540.89,0.0541
EP008307,1,8308,498.25,0.0498
EP008308,1,8309,3231236.51,323.1237
EP008309,1,8310,14938.28,1.4938
EP008310,1,8311,777.81,0.0778
EP008311,1,8312,351.07,0.0351
EP008312,1,8313,1141.03,0.1141
EP008313,1,8314,1337.36,0.1337
EP008314,1,8315,32.91,0.0033
EP008315,1,8316,3538.31,0.3538
EP008316,1,8317,548.94,0.0549
EP008317,1,8318,175.63,0.0176
EP008318,1,8319,585.56,0.0586
EP008319,1,8320,925.39,0.0925
EP008320,1,8321,1273.5,0.1273
EP008321,1,8322,222.31,0.0222
EP008322,1,8323,517.28,0.0517
EP008323,1,8324,59375.2,5.9375
EP008324,1,8325,517.48,0.0517
EP008325,1,8326,1595.06,0.1595
EP008326,1,8327,44894.03,4.4894
EP008327,1,8328,6552.59,0.6553
EP008328,1,8329,615.15,0.0615
EP008329,1,8330,350.02,0.035
EP008330,1,8331,651.16,0.0651
EP008331,1,8332,6859.43,0.6859
EP008332,1,8333,339.71,0.034
EP008333,1,8334,24418.78,2.4419
EP008334,1,8335,48721.6,4.8722
EP008335,1,8336,1108.77,0.1109
EP008336,1,8337,103.09,0.0103
EP008337,1,8338,363.08,0.0363
EP008338,1,8339,352.28,0.0352
EP008339,1,8340,310.89,0.0311
EP008340,1,8341,24539.36,2.4539
EP008341,1,8342,1763.87,0.1764
EP008342,1,8343,18348.7,1.8349
EP008343,1,8344,3060.41,0.306
