llavemod,llaveviv,llavehog,activ_prod_con_cp,activ_prod_sin_cp,activ_merc,trab_merc_pv,tras_trab,bus_trab,prod_bien_trab_auto,trab_no_rem_vol,trab_no_rem_hog,prep_serv_alim,limp_viv,limp_rop,mant_viv,compras_hog,pagos_tram_hog,org_sup_hog,trab_no_rem_con_cp,trab_no_rem_cuid_hog,cuid_esp_int_hog_con_cp,cuid_esp_int_hog_sin_cp,cuid_int_0a5_con_cp,cuid_int_0a5_sin_cp,cuid_int_6a14_con_cp,cuid_int_6a14_sin_cp,cuid_int_15a59,cuid_int_60mas_con_cp,cuid_int_60mas_sin_cp,trab_no_rem_otros_hog,apoy_hog_fam,trab_dom_otros_hog_fam,cuid_esp_disc_enf,cuid_per_otros_hog,trab_no_rem_no_fam,prod_bien_hog_rural,prep_serv_alim_rural,activ_cuid_per,activ_estud,activ_conviv,edad,sexo,niv,gra,cvegeo_x,cve_ent_x,tloc_x,menor10,escolaridad,cond_ind,cond_disc,cond_aee,est_dis_x,upm_dis_x,fac_per,control,viv_sel,hogar,n_ren,cve_ent_y,cvegeo_y,tloc_y,est_dis_y,upm_dis_y,fac_viv
90688402102.0,90688402,906884021,81.33333333333333,81.33333333333333,50.83333333333333,50.0,0.83333333333333,0.0,0.0,30.49999999999999,25.49999999999999,9.83333333333333,9.25,3.83333333333333,0.0,2.0,0.0,0.58333333333333,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,22.5,44,2,3,2,9,9,1,2,2.0,1,2,1,76,1209,4131,906884,2,1,2,9,9,1,76,1209,4165
90688402103.0,90688402,906884021,56.41666666666666,56.41666666666666,55.0,40.0,15.0,0.0,0.0,1.41666666666666,1.33333333333333,0.08333333333333,0.83333333333333,0.41666666666666,0.0,0.0,0.0,0.0,0.08333333333333,0.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,10.66666666666666,29.16666666666666,22,1,6,3,9,9,1,2,3.0,2,1,1,76,1209,4252,906884,2,1,3,9,9,1,76,1209,4165
90688402104.0,90688402,906884021,23.58333333333333,23.58333333333333,0.0,0.0,0.0,0.0,0.0,23.58333333333333,23.58333333333333,4.5,17.08333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,51.0,49.0,15,2,3,3,9,9,1,2,2.0,2,2,4,76,1209,4203,906884,2,1,4,9,9,1,76,1209,4165
90688403101.0,90688403,906884031,43.25,43.25,36.5,36.0,0.5,0.0,0.0,6.75,6.75,4.33333333333333,1.58333333333333,0.66666666666666,0.0,0.0,0.0,0.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.33333333333333,0.0,14.0,62,1,3,3,9,9,1,2,2.0,2,2,1,76,1209,4166,906884,3,1,1,9,9,1,76,1209,4165
90861105105.0,90861105,908611051,2.25,2.25,0.0,0.0,0.0,0.0,0.0,2.25,2.25,0.08333333333333,1.25,0.91666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,48.83333333333333,24.0,12,2,2,6,9,9,1,2,2.0,1,2,4,76,1218,4109,908611,5,1,5,9,9,1,76,1218,4093
90861105106.0,90861105,908611051,74.41666666666666,73.41666666666666,55.0,40.0,15.0,0.0,0.0,19.41666666666666,11.25,2.33333333333333,5.58333333333333,1.75,0.83333333333333,0.5,0.0,0.25,8.16666666666666,7.16666666666666,5.66666666666666,4.66666666666666,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.88333333333333,0.0,24.0,56,1,6,1,9,9,1,2,3.0,1,2,1,76,1218,4135,908611,5,1,6,9,9,1,76,1218,4093
90875602101.0,90875602,908756021,148.75,148.75,121.5,112.0,9.5,0.0,0.0,27.25,16.25,3.0,3.5,1.0,0.0,6.0,2.25,0.5,11.0,11.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.83333333333333,0.0,6.0,42,1,6,3,9,9,1,2,3.0,2,1,1,76,1219,4078,908756,2,1,1,9,9,1,76,1219,3980
91597902104.0,91597902,915979021,52.75,52.75,15.0,12.0,3.0,0.0,3.0,34.75,29.75,13.0,10.16666666666666,1.5,0.0,4.5,0.0,0.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,70.0,46.0,57.0,22,2,6,3,9,9,1,2,3.0,2,2,1,74,1277,4672,915979,2,1,4,9,9,1,74,1277,4653
91597902105.0,91597902,915979021,8.41666666666666,8.41666666666666,0.0,0.0,0.0,0.0,0.0,8.41666666666666,4.08333333333333,0.0,3.5,0.0,0.0,0.0,0.0,0.58333333333333,4.33333333333333,4.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,56.0,18,2,7,1,9,9,1,2,4.0,2,2,5,74,1277,4667,915979,2,1,5,9,9,1,74,1277,4653
91597903101.0,91597903,915979031,162.0,150.0,58.0,54.0,4.0,0.0,5.0,99.0,40.0,18.0,9.58333333333333,7.0,0.0,4.0,0.16666666666666,1.25,59.0,47.0,0.0,0.0,0.0,0.0,49.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,17.5,35,1,3,3,9,9,1,2,2.0,2,2,1,74,1277,4654,915979,3,1,1,9,9,1,74,1277,4653
91597903102.0,91597903,915979031,97.05,87.05,48.0,36.0,12.0,0.0,0.0,49.05,16.55,4.0,10.41666666666666,1.5,0.0,0.0,0.5,0.13333333333333,32.5,22.5,0.0,0.0,0.0,0.0,25.0,15.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.91666666666666,0.0,12.91666666666666,25,2,3,3,9,9,1,2,2.0,2,2,1,74,1277,4618,915979,3,1,2,9,9,1,74,1277,4653
91566305101.0,91566305,915663051,33.58333333333333,33.58333333333333,6.41666666666666,6.0,0.41666666666666,0.0,0.0,27.16666666666666,24.66666666666666,10.0,5.41666666666666,2.16666666666666,0.0,5.0,1.5,0.58333333333333,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,18.5,59,2,7,4,9,9,1,2,4.0,2,2,1,74,1274,3513,915663,5,1,1,9,9,1,74,1274,3599
91566305102.0,91566305,915663051,88.96666666666665,88.96666666666665,56.5,44.0,12.5,0.0,0.0,32.46666666666666,19.46666666666666,6.5,3.8,2.5,3.0,1.0,0.08333333333333,2.58333333333333,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,70.0,0.0,15.33333333333333,33,1,8,5,9,9,1,2,4.0,2,2,1,74,1274,3656,915663,5,1,2,9,9,1,74,1274,3599
91566305103.0,91566305,915663051,55.41666666666666,55.41666666666666,36.0,35.0,1.0,0.0,0.0,19.41666666666666,17.91666666666666,9.5,3.91666666666666,1.33333333333333,0.0,0.0,2.0,1.16666666666666,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,51.0,5.91666666666666,28,1,8,1,9,9,1,2,4.0,2,2,1,74,1274,3632,915663,5,1,3,9,9,1,74,1274,3599
91566305104.0,91566305,915663051,48.5,48.5,39.55,36.0,3.55,0.0,0.0,8.95,7.11666666666666,4.0,1.0,1.33333333333333,0.0,0.66666666666666,0.01666666666666,0.1,1.83333333333333,1.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0.0,31.16666666666666,25,1,6,1,9,9,1,2,3.0,2,2,1,74,1274,3632,915663,5,1,4,9,9,1,74,1274,3599
91566305105.0,91566305,915663051,65.48333333333333,65.48333333333333,28.23333333333333,28.0,0.23333333333333,0.0,0.0,37.25,25.91666666666666,8.16666666666666,13.0,1.91666666666666,0.0,0.5,0.0,2.33333333333333,3.83333333333333,3.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.83333333333333,0.0,0.0,7.5,6.0,1.0,3.0,2.0,1.5,0.0,0.0,72.0,0.0,96.5,26,1,8,4,9,9,1,2,4.0,2,2,1,74,1274,3632,915663,5,1,5,9,9,1,74,1274,3599
91581001101.0,91581001,915810011,123.33333333333331,123.33333333333331,109.0,99.0,10.0,0.0,0.0,14.33333333333333,12.83333333333333,5.0,3.0,1.58333333333333,0.0,3.0,0.0,0.25,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.83333333333333,0.0,0.66666666666666,50,2,3,3,9,9,1,2,2.0,2,2,1,74,1275,4830,915810,1,1,1,9,9,1,74,1275,4869
91581001102.0,91581001,915810011,126.16666666666666,126.16666666666666,98.0,77.0,21.0,0.0,3.0,25.16666666666666,19.83333333333333,4.66666666666666,2.33333333333333,5.83333333333333,0.33333333333333,2.0,3.5,1.16666666666666,5.33333333333333,5.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,7.0,53,1,6,3,9,9,1,2,3.0,1,2,1,74,1275,4877,915810,1,1,2,9,9,1,74,1275,4869
90679301102.0,90679301,906793011,85.66666666666666,85.66666666666666,74.0,59.0,15.0,0.0,0.0,11.66666666666666,4.16666666666666,2.0,1.16666666666666,0.41666666666666,0.0,0.0,0.0,0.58333333333333,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,0.0,9.0,47,1,6,3,9,9,1,2,3.0,2,2,1,76,1207,4736,906793,1,1,2,9,9,1,76,1207,4678
90679301103.0,90679301,906793011,4.7,4.7,2.03333333333333,2.0,0.03333333333333,0.0,0.0,2.66666666666666,2.66666666666666,1.66666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,48.5,42.0,17,2,6,2,9,9,1,2,3.0,2,2,1,76,1207,4721,906793,1,1,3,9,9,1,76,1207,4678
90679303101.0,90679303,906793031,76.91666666666666,76.91666666666666,60.0,48.0,12.0,0.0,0.0,16.91666666666666,16.91666666666666,9.5,7.0,0.16666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,0.0,18.5,65,2,2,6,9,9,1,2,2.0,2,2,1,76,1207,4673,906793,3,1,1,9,9,1,76,1207,4678
90679304101.0,90679304,906793041,87.16666666666666,87.16666666666666,15.0,12.0,3.0,0.0,0.0,72.16666666666666,59.66666666666666,28.0,12.66666666666666,12.0,0.0,7.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,44,2,3,3,9,9,1,2,2.0,2,2,1,76,1207,4639,906793,4,1,1,9,9,1,76,1207,4678
90679304102.0,90679304,906793041,42.7,42.7,37.0,35.0,2.0,0.0,0.0,5.7,5.7,2.0,0.0,3.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.83333333333333,0.0,13.0,63,2,3,3,9,9,1,2,2.0,2,2,1,76,1207,4633,906793,4,1,2,9,9,1,76,1207,4678
90679304103.0,90679304,906793041,37.41666666666666,37.41666666666666,35.0,0.0,0.0,35.0,0.0,2.41666666666666,1.41666666666666,1.16666666666666,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.25,0.0,15.0,22,1,7,3,9,9,1,2,4.0,2,2,2,76,1207,4776,906793,4,1,3,9,9,1,76,1207,4678
90679305101.0,90679305,906793051,2.28333333333333,2.28333333333333,0.0,0.0,0.0,0.0,0.0,2.28333333333333,2.28333333333333,2.0,0.16666666666666,0.0,0.0,0.0,0.0,0.11666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,25.0,83,1,0,0,9,9,1,2,1.0,2,1,5,76,1207,4838,906793,5,1,1,9,9,1,76,1207,4678
91597903103.0,91597903,915979031,12.74999999999999,12.74999999999999,0.0,0.0,0.0,0.0,0.0,12.74999999999999,8.91666666666666,1.66666666666666,4.33333333333333,1.66666666666666,0.0,0.83333333333333,0.0,0.41666666666666,3.83333333333333,3.83333333333333,0.0,0.0,0.0,0.0,3.83333333333333,3.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,42.0,22.5,13,2,3,1,9,9,1,2,2.0,2,2,4,74,1277,4643,915979,3,1,3,9,9,1,74,1277,4653
91597904101.0,91597904,915979041,10.65,10.65,0.0,0.0,0.0,0.0,0.0,10.65,0.98333333333333,0.0,0.58333333333333,0.16666666666666,0.0,0.0,0.0,0.23333333333333,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.66666666666666,1.66666666666666,1.66666666666666,0.0,0.0,0.0,0.0,0.0,95.5,0.0,52.0,63,1,3,3,9,9,1,2,2.0,2,1,6,74,1277,4626,915979,4,1,1,9,9,1,74,1277,4653
91597904102.0,91597904,915979041,141.83333333333331,95.83333333333331,32.0,30.0,2.0,0.0,6.0,103.83333333333331,24.33333333333333,10.0,8.66666666666666,4.25,0.0,0.0,0.0,1.41666666666666,53.5,7.5,53.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,5.0,0.0,21.0,0.0,0.0,0.0,87.0,0.0,60.5,58,2,3,3,9,9,1,2,2.0,2,2,1,74,1277,4542,915979,4,1,2,9,9,1,74,1277,4653
91597905101.0,91597905,915979051,72.61666666666666,72.61666666666666,72.2,72.0,0.2,0.0,0.0,0.41666666666666,0.41666666666666,0.0,0.0,0.0,0.0,0.0,0.41666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.58333333333333,0.0,20.0,27,1,3,3,9,9,1,2,2.0,2,2,1,74,1277,4696,915979,5,1,1,9,9,1,74,1277,4653
91597905102.0,91597905,915979051,143.35,73.35,25.25,25.0,0.25,0.0,2.0,116.1,28.43333333333333,14.0,5.83333333333333,5.33333333333333,0.0,2.5,0.0,0.76666666666666,87.66666666666666,17.66666666666666,0.0,0.0,0.0,0.0,87.16666666666666,17.16666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.08333333333333,0.0,23.5,29,2,3,3,9,9,1,2,2.0,2,2,1,74,1277,4618,915979,5,1,2,9,9,1,74,1277,4653
91597905103.0,91597905,915979051,25.25,25.25,0.0,0.0,0.0,0.0,0.5,24.75,19.75,7.25,9.0,0.83333333333333,0.0,1.5,0.0,1.16666666666666,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,0.0,62.5,26,2,6,1,9,9,1,2,3.0,2,2,5,74,1277,4618,915979,5,1,3,9,9,1,74,1277,4653
91597905104.0,91597905,915979051,18.16666666666666,15.83333333333333,0.0,0.0,0.0,0.0,0.83333333333333,17.33333333333333,11.75,2.33333333333333,3.0,3.75,0.0,1.0,0.16666666666666,1.5,5.58333333333333,3.25,0.0,0.0,0.0,0.0,3.08333333333333,0.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.16666666666666,52.5,25.5,13,2,3,1,9,9,1,2,2.0,1,2,4,74,1277,4643,915979,5,1,4,9,9,1,74,1277,4653
90719705104.0,90719705,907197051,2.33333333333333,2.33333333333333,0.0,0.0,0.0,0.0,0.0,2.33333333333333,2.33333333333333,0.0,2.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.33333333333333,30.83333333333333,15.0,15,1,3,3,9,9,1,2,2.0,9,2,4,76,1211,4843,907197,5,1,4,9,9,1,76,1211,4782
90727501101.0,90727501,907275011,95.25,95.25,54.16666666666666,29.0,25.16666666666666,0.0,0.0,41.08333333333333,23.58333333333333,7.25,10.0,2.33333333333333,0.0,2.0,0.5,1.5,17.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,12.66666666666666,56,1,7,3,9,9,1,2,4.0,2,2,1,76,1212,3786,907275,1,1,1,9,9,1,76,1212,3748
90727501102.0,90727501,907275011,100.5,100.5,69.0,66.0,3.0,0.0,0.0,31.49999999999999,25.16666666666666,4.33333333333333,14.25,2.0,0.0,2.83333333333333,0.0,1.75,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.33333333333333,1.33333333333333,1.33333333333333,0.0,0.0,0.0,0.0,0.0,67.5,20.0,27.25,21,2,8,1,9,9,1,2,4.0,2,2,1,76,1212,3786,907275,1,1,2,9,9,1,76,1212,3748
90727501103.0,90727501,907275011,39.33333333333333,39.33333333333333,26.0,20.0,6.0,0.0,0.0,13.33333333333333,13.33333333333333,7.5,2.5,3.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,14.0,19,2,6,3,9,9,1,2,3.0,2,2,1,76,1212,3782,907275,1,1,3,9,9,1,76,1212,3748
90727501104.0,90727501,907275011,48.24999999999999,48.24999999999999,0.0,0.0,0.0,0.0,3.0,45.24999999999999,38.24999999999999,18.0,18.58333333333333,0.25,0.33333333333333,0.16666666666666,0.0,0.91666666666666,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,66.0,54.24999999999999,17,2,6,1,9,9,1,2,3.0,2,2,4,76,1212,3782,907275,1,1,4,9,9,1,76,1212,3748
90727502101.0,90727502,907275021,184.91666666666663,170.91666666666666,77.0,63.0,14.0,0.0,0.0,107.91666666666666,27.25,10.5,10.83333333333333,3.41666666666666,0.0,0.0,1.16666666666666,1.33333333333333,80.66666666666666,66.66666666666666,79.66666666666666,65.66666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,0.0,8.16666666666666,51,2,6,3,9,9,1,2,3.0,2,2,1,76,1212,3740,907275,2,1,1,9,9,1,76,1212,3748
91581001103.0,91581001,915810011,34.88333333333333,34.88333333333333,0.0,0.0,0.0,0.0,1.0,33.88333333333333,30.88333333333333,18.8,4.16666666666666,4.0,0.0,3.5,0.0,0.41666666666666,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,2.0,26,2,3,3,9,9,1,2,2.0,2,2,5,74,1275,4833,915810,1,1,3,9,9,1,74,1275,4869
90671402101.0,90671402,906714021,99.58333333333331,91.58333333333331,84.0,56.0,28.0,0.0,0.0,15.58333333333333,0.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.58333333333333,15.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,6.5,58,1,3,3,9,9,1,2,2.0,2,2,1,76,1206,4687,906714,2,1,1,9,9,1,76,1206,4640
90671402102.0,90671402,906714021,78.25,43.25,0.0,0.0,0.0,0.0,0.0,78.25,43.25,15.75,18.66666666666666,2.16666666666666,0.0,6.0,0.0,0.66666666666666,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.66666666666666,0.0,35.0,58,2,2,6,9,9,1,2,2.0,2,2,5,76,1206,4556,906714,2,1,2,9,9,1,76,1206,4640
90671402103.0,90671402,906714021,13.41666666666666,13.41666666666666,0.0,0.0,0.0,0.0,0.0,13.41666666666666,13.41666666666666,1.66666666666666,8.41666666666666,2.5,0.0,0.0,0.0,0.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,47.5,34.0,13,1,3,2,9,9,1,2,2.0,2,2,4,76,1206,4687,906714,2,1,3,9,9,1,76,1206,4640
90671402104.0,90671402,906714021,135.25,133.25,127.0,123.0,4.0,0.0,0.0,8.25,4.25,0.0,3.0,1.0,0.0,0.0,0.0,0.25,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,2.0,30,2,6,3,9,9,1,2,3.0,2,2,1,76,1206,4608,906714,2,1,4,9,9,1,76,1206,4640
90671403101.0,90671403,906714031,111.66666666666666,111.66666666666666,105.66666666666666,99.0,6.66666666666666,0.0,0.0,6.0,6.0,3.33333333333333,0.66666666666666,1.33333333333333,0.0,0.0,0.0,0.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.66666666666666,0.0,14.83333333333333,24,1,3,3,9,9,1,2,2.0,2,2,1,76,1206,4737,906714,3,1,1,9,9,1,76,1206,4640
90671404101.0,90671404,906714041,137.83333333333331,137.83333333333331,108.66666666666666,96.0,12.66666666666666,0.0,10.0,19.16666666666666,15.5,2.16666666666666,6.16666666666666,3.5,1.0,0.0,1.0,1.66666666666666,2.66666666666666,2.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.66666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.5,0.0,14.08333333333333,42,1,6,3,9,9,1,2,3.0,1,1,1,76,1206,4755,906714,4,1,1,9,9,1,76,1206,4640
90688001101.0,90688001,906880011,63.36666666666666,63.36666666666666,58.0,48.0,10.0,0.0,0.0,5.36666666666666,5.36666666666666,0.0,1.25,0.0,0.0,3.0,1.0,0.11666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.76666666666666,0.0,26.5,63,1,6,1,9,9,1,2,3.0,1,2,1,74,1208,4058,906880,1,1,1,9,9,1,74,1208,4081
90688001102.0,90688001,906880011,83.5,83.5,0.0,0.0,0.0,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,83.5,27.5,56.0,0.0,0.0,0.0,0.0,64.16666666666666,0.0,80.5,58,2,3,3,9,9,1,2,2.0,2,2,1,74,1208,3984,906880,1,1,2,9,9,1,74,1208,4081
90688002101.0,90688002,906880021,82.66666666666666,82.66666666666666,63.33333333333333,63.0,0.33333333333333,0.0,0.0,19.33333333333333,16.33333333333333,3.16666666666666,4.0,0.83333333333333,5.33333333333333,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0.0,11.08333333333333,71,1,2,3,9,9,1,2,2.0,2,1,1,74,1208,4032,906880,2,1,1,9,9,1,74,1208,4081
90688002102.0,90688002,906880021,33.16666666666666,33.16666666666666,0.0,0.0,0.0,0.0,0.0,33.16666666666666,33.16666666666666,17.5,11.58333333333333,1.33333333333333,0.0,1.0,0.58333333333333,1.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.66666666666666,0.0,39.5,66,2,3,3,9,9,1,2,2.0,2,2,3,74,1208,4053,906880,2,1,2,9,9,1,74,1208,4081
90688003101.0,90688003,906880031,13.33333333333333,13.33333333333333,0.0,0.0,0.0,0.0,1.33333333333333,12.0,12.0,0.5,11.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,25.0,84,2,0,0,9,9,1,2,1.0,1,1,5,74,1208,4187,906880,3,1,1,9,9,1,74,1208,4081
90688004101.0,90688004,906880041,112.16666666666666,112.16666666666666,91.0,90.0,1.0,0.0,4.0,17.16666666666666,17.16666666666666,0.0,4.33333333333333,2.5,4.0,2.5,0.25,3.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,22.5,42,1,3,3,9,9,1,2,2.0,2,2,1,74,1208,4158,906880,4,1,1,9,9,1,74,1208,4081
90688005101.0,90688005,906880051,45.58333333333333,42.08333333333333,0.0,0.0,0.0,0.0,0.0,45.58333333333333,27.33333333333333,14.0,7.16666666666666,2.91666666666666,0.0,2.5,0.0,0.75,18.25,14.75,18.25,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.75,0.0,29.5,79,1,6,3,9,9,1,2,3.0,1,2,5,74,1208,4155,906880,5,1,1,9,9,1,74,1208,4081
91634401101.0,91634401,916344011,138.75,116.75,76.0,55.0,21.0,0.0,0.5,62.25,23.91666666666666,6.33333333333333,6.58333333333333,7.0,0.16666666666666,2.0,0.0,1.83333333333333,38.33333333333333,16.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.33333333333333,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.08333333333333,0.0,4.58333333333333,60,1,7,3,9,9,1,2,4.0,2,2,1,74,1278,4189,916344,1,1,1,9,9,1,74,1278,4213
